transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
4935.0,1063.0,2068.0,7345.18,1,MasterCard,City-28,Groceries,70.0,Purchase at Merchant-2068
4936.0,1090.0,2031.0,3543.85,0,MasterCard,City-35,Restaurant,51.0,Purchase at Merchant-2031
4937.0,1088.0,2074.0,581.03,0,Discover,City-40,Online Shopping,52.0,Purchase at Merchant-2074
4938.0,1013.0,2062.0,1838.57,1,Discover,City-40,Travel,23.0,Purchase at Merchant-2062
4939.0,1030.0,2085.0,8885.39,1,Visa,City-12,Retail,24.0,Purchase at Merchant-2085
4940.0,1018.0,2063.0,9929.1,1,Visa,City-8,Gas Station,51.0,Purchase at Merchant-2063
4941.0,1039.0,2036.0,3381.96,0,Discover,City-11,Retail,50.0,Purchase at Merchant-2036
4942.0,1096.0,2042.0,3722.19,0,Discover,City-32,Travel,27.0,Purchase at Merchant-2042
4943.0,1057.0,2099.0,502.6,1,American Express,City-19,Online Shopping,24.0,Purchase at Merchant-2099
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-27,Retail,37.57,Purchase at Merchant-2094
4945.0,1042.0,2062.0,8332.83,1,Visa,City-11,Gas Station,65.0,Purchase at Merchant-2062
4946.0,1035.0,2029.0,6357.96,1,MasterCard,City-7,Groceries,66.0,Purchase at Merchant-2029
4947.0,1094.0,2012.0,7223.38,1,American Express,City-14,Online Shopping,21.0,Purchase at Merchant-2012
4948.0,1054.0,2034.0,8646.29,0,MasterCard,City-14,Gas Station,46.0,Purchase at Merchant-2034
4949.0,1078.0,2099.0,2453.97,1,MasterCard,City-20,Travel,42.0,Purchase at Merchant-2099
4950.0,1083.0,2038.0,8552.29,0,American Express,City-24,Restaurant,67.0,Purchase at Merchant-2038
4951.0,1012.0,2092.0,1156.26,0,Discover,City-37,Online Shopping,66.0,Purchase at Merchant-2092
4952.0,1025.0,2011.0,563.66,0,Discover,City-46,Restaurant,61.0,Purchase at Merchant-2011
4953.0,1057.0,2046.0,3974.23,1,Discover,City-23,Travel,20.0,Purchase at Merchant-2046
4954.0,1028.0,2072.0,7931.9,0,American Express,City-36,Groceries,38.0,Purchase at Merchant-2072
4955.0,1053.0,2032.0,2765.04,0,Visa,City-12,Online Shopping,60.0,Purchase at Merchant-2032
4956.0,1095.0,2085.0,8278.45,1,American Express,City-41,Travel,67.0,Purchase at Merchant-2085
4957.0,1063.0,2083.0,73.07,0,Visa,City-40,Restaurant,54.0,Purchase at Merchant-2083
4958.0,1098.0,2095.0,6693.33,1,American Express,City-24,Groceries,41.0,Purchase at Merchant-2095
4959.0,1067.0,2027.0,2298.86,0,Discover,City-26,Restaurant,38.0,Purchase at Merchant-2027
4960.0,1048.0,2089.0,5593.32,1,Visa,City-23,Restaurant,52.0,Purchase at Merchant-2089
4961.0,1008.0,2010.0,3055.86,1,Discover,City-26,Groceries,60.0,Purchase at Merchant-2010
4962.0,1066.0,2010.0,1229.03,0,American Express,City-11,Travel,58.0,Purchase at Merchant-2010
4963.0,1021.0,2064.0,5621.23,0,MasterCard,City-5,Restaurant,61.0,Purchase at Merchant-2064
4964.0,1009.0,2008.0,1493.49,0,MasterCard,City-38,Travel,61.0,Purchase at Merchant-2008
4965.0,1040.0,2028.0,8885.9,1,MasterCard,City-11,Online Shopping,47.0,Purchase at Merchant-2028
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-39,Retail,37.57,Purchase at Merchant-2002
4967.0,1065.0,2086.0,7749.94,1,Discover,City-47,Groceries,20.0,Purchase at Merchant-2086
4968.0,1052.0,2028.0,1753.4,1,American Express,City-21,Online Shopping,34.0,Purchase at Merchant-2028
4969.0,1018.0,2060.0,6614.37,0,MasterCard,City-39,Gas Station,27.0,Purchase at Merchant-2060
4970.0,1100.0,2050.0,5092.09,0,Discover,City-3,Retail,41.0,Purchase at Merchant-2050
4971.0,1068.0,2025.0,2875.37,0,Visa,City-38,Travel,32.0,Purchase at Merchant-2025
4972.0,1073.0,2063.0,3998.97,0,American Express,City-47,Restaurant,62.0,Purchase at Merchant-2063
4973.0,1004.0,2014.0,5713.4,0,Discover,City-37,Travel,46.0,Purchase at Merchant-2014
4974.0,1023.0,2044.0,7203.75,1,Visa,City-20,Restaurant,47.0,Purchase at Merchant-2044
4975.0,1025.0,2027.0,6571.94,0,Discover,City-20,Online Shopping,44.0,Purchase at Merchant-2027
4976.0,1026.0,2076.0,3867.3,1,MasterCard,City-5,Online Shopping,55.0,Purchase at Merchant-2076
4977.0,1008.0,2098.0,3145.17,1,Visa,City-49,Online Shopping,63.0,Purchase at Merchant-2098
4978.0,1032.0,2068.0,2775.72,1,Discover,City-20,Gas Station,44.0,Purchase at Merchant-2068
4979.0,1005.0,2066.0,4766.68,0,Visa,City-32,Travel,48.0,Purchase at Merchant-2066
4980.0,1059.0,2041.0,3621.71,1,American Express,City-24,Groceries,63.0,Purchase at Merchant-2041
4981.0,1007.0,2098.0,2521.76,1,Visa,City-14,Retail,33.0,Purchase at Merchant-2098
4982.0,1047.0,2040.0,736.49,0,Visa,City-49,Online Shopping,26.0,Purchase at Merchant-2040
4983.0,1091.0,2091.0,1751.06,1,Visa,City-29,Travel,41.0,Purchase at Merchant-2091
4984.0,1026.0,2059.0,6265.83,1,American Express,City-28,Groceries,35.0,Purchase at Merchant-2059
4985.0,1036.0,2084.0,682.25,1,MasterCard,City-13,Gas Station,55.0,Purchase at Merchant-2084
4986.0,1048.0,2020.0,873.91,0,American Express,City-49,Online Shopping,43.0,Purchase at Merchant-2020
4987.0,1060.0,2065.0,9773.77,1,Visa,City-29,Groceries,42.0,Purchase at Merchant-2065
4988.0,1065.0,2014.0,2684.0,0,MasterCard,City-49,Groceries,19.0,Purchase at Merchant-2014
4989.0,1051.0,2017.0,784.16,1,American Express,City-36,Groceries,70.0,Purchase at Merchant-2017
4990.0,1082.0,2029.0,7666.61,0,American Express,City-46,Travel,49.0,Purchase at Merchant-2029
4991.0,1016.0,2047.0,6735.57,0,American Express,City-12,Retail,68.0,Purchase at Merchant-2047
4992.0,1088.0,2050.0,3306.18,0,American Express,City-23,Travel,18.0,Purchase at Merchant-2050
4993.0,1004.0,2058.0,2723.48,0,Discover,City-27,Gas Station,29.0,Purchase at Merchant-2058
4994.0,1031.0,2080.0,5700.06,1,Discover,City-19,Travel,53.0,Purchase at Merchant-2080
4995.0,1048.0,2066.0,6708.55,0,MasterCard,City-50,Online Shopping,58.0,Purchase at Merchant-2066
4996.0,1063.0,2026.0,5766.56,1,Visa,City-33,Retail,48.0,Purchase at Merchant-2026
4997.0,1077.0,2100.0,3765.99,1,MasterCard,City-23,Gas Station,31.0,Purchase at Merchant-2100
4998.0,1058.0,2052.0,9847.81,1,Discover,City-35,Online Shopping,66.0,Purchase at Merchant-2052
4999.0,1023.0,2025.0,5913.44,0,Visa,City-28,Travel,68.0,Purchase at Merchant-2025
5000.0,1061.0,2009.0,4514.08,1,Discover,City-20,Groceries,49.0,Purchase at Merchant-2009
5001.0,1076.0,2036.0,4971.55,1,American Express,City-32,Groceries,26.0,Purchase at Merchant-2036
5002.0,1071.0,2055.0,8050.49,0,Visa,City-28,Restaurant,31.0,Purchase at Merchant-2055
5003.0,1045.0,2022.0,611.38,1,Visa,City-27,Travel,53.0,Purchase at Merchant-2022
5004.0,1045.0,2088.0,8036.25,0,Discover,City-38,Restaurant,19.0,Purchase at Merchant-2088
5005.0,1021.0,2040.0,8113.92,0,Discover,City-23,Restaurant,41.0,Purchase at Merchant-2040
5006.0,1034.0,2074.0,191.42,0,American Express,City-43,Groceries,47.0,Purchase at Merchant-2074
5007.0,1096.0,2083.0,1695.59,1,American Express,City-21,Gas Station,25.0,Purchase at Merchant-2083
5008.0,1089.0,2014.0,9764.18,1,American Express,City-44,Online Shopping,27.0,Purchase at Merchant-2014
5009.0,1012.0,2019.0,6669.97,0,Visa,City-32,Restaurant,25.0,Purchase at Merchant-2019
5010.0,1037.0,2060.0,720.5,0,American Express,City-32,Retail,43.0,Purchase at Merchant-2060
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-47,Gas Station,37.57,Purchase at Merchant-2014
5012.0,1050.0,2096.0,4966.34,1,Visa,City-1,Groceries,70.0,Purchase at Merchant-2096
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-21,Gas Station,37.57,Purchase at Merchant-2015
5014.0,1021.0,2031.0,6619.71,0,American Express,City-8,Travel,45.0,Purchase at Merchant-2031
5015.0,1074.0,2003.0,1505.21,1,Visa,City-36,Retail,29.0,Purchase at Merchant-2003
5016.0,1100.0,2059.0,742.18,0,Visa,City-27,Travel,56.0,Purchase at Merchant-2059
5017.0,1028.0,2024.0,2025.84,1,Visa,City-24,Groceries,42.0,Purchase at Merchant-2024
5018.0,1029.0,2035.0,2444.07,0,Discover,City-4,Gas Station,61.0,Purchase at Merchant-2035
5019.0,1083.0,2004.0,7167.36,1,Discover,City-26,Travel,42.0,Purchase at Merchant-2004
5020.0,1029.0,2061.0,9060.31,0,Visa,City-30,Restaurant,51.0,Purchase at Merchant-2061
5021.0,1087.0,2085.0,6206.84,0,Discover,City-39,Online Shopping,58.0,Purchase at Merchant-2085
5022.0,1027.0,2068.0,4632.95,0,Visa,City-47,Travel,67.0,Purchase at Merchant-2068
5023.0,1035.0,2058.0,5669.63,1,Discover,City-50,Gas Station,62.0,Purchase at Merchant-2058
5024.0,1084.0,2046.0,4544.49,1,Visa,City-38,Gas Station,29.0,Purchase at Merchant-2046
5025.0,1053.0,2034.0,372.99,1,MasterCard,City-27,Retail,48.0,Purchase at Merchant-2034
5026.0,1066.0,2016.0,9549.36,1,Visa,City-18,Groceries,32.0,Purchase at Merchant-2016
5027.0,1003.0,2071.0,4750.92,0,Visa,City-22,Gas Station,34.0,Purchase at Merchant-2071
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-5,Restaurant,37.57,Purchase at Merchant-2011
5029.0,1099.0,2046.0,4269.36,1,MasterCard,City-7,Restaurant,51.0,Purchase at Merchant-2046
5030.0,1088.0,2056.0,8933.03,1,Discover,City-24,Retail,54.0,Purchase at Merchant-2056
5031.0,1002.0,2028.0,2320.93,1,MasterCard,City-38,Groceries,21.0,Purchase at Merchant-2028
5032.0,1061.0,2020.0,7980.92,1,MasterCard,City-42,Online Shopping,59.0,Purchase at Merchant-2020
5033.0,1017.0,2051.0,9851.05,1,Visa,City-1,Gas Station,69.0,Purchase at Merchant-2051
5034.0,1083.0,2065.0,1861.89,1,Visa,City-21,Groceries,34.0,Purchase at Merchant-2065
5035.0,1023.0,2056.0,4384.11,1,Discover,City-40,Online Shopping,28.0,Purchase at Merchant-2056
5036.0,1077.0,2066.0,3900.14,0,MasterCard,City-9,Travel,43.0,Purchase at Merchant-2066
5037.0,1002.0,2043.0,7648.76,0,Visa,City-22,Groceries,52.0,Purchase at Merchant-2043
5038.0,1029.0,2007.0,4609.22,0,MasterCard,City-27,Travel,38.0,Purchase at Merchant-2007
5039.0,1033.0,2057.0,3397.8,1,American Express,City-33,Online Shopping,65.0,Purchase at Merchant-2057
5040.0,1078.0,2035.0,5771.99,0,Discover,City-30,Gas Station,61.0,Purchase at Merchant-2035
5041.0,1040.0,2048.0,5308.87,0,Discover,City-1,Travel,36.0,Purchase at Merchant-2048
5042.0,1092.0,2013.0,6220.16,1,American Express,City-20,Restaurant,36.0,Purchase at Merchant-2013
5043.0,1091.0,2007.0,6491.0,1,Discover,City-11,Gas Station,43.0,Purchase at Merchant-2007
5044.0,1083.0,2084.0,4209.36,1,American Express,City-28,Restaurant,70.0,Purchase at Merchant-2084
5045.0,1036.0,2049.0,2379.94,1,Visa,City-17,Retail,18.0,Purchase at Merchant-2049
5046.0,1055.0,2094.0,6377.65,0,Visa,City-25,Travel,58.0,Purchase at Merchant-2094
5047.0,1049.0,2055.0,2087.97,1,Visa,City-40,Travel,59.0,Purchase at Merchant-2055
5048.0,1045.0,2025.0,6313.34,1,Visa,City-32,Restaurant,58.0,Purchase at Merchant-2025
5049.0,1059.0,2038.0,5720.94,1,American Express,City-40,Online Shopping,63.0,Purchase at Merchant-2038
5050.0,1033.0,2025.0,9159.27,0,American Express,City-23,Gas Station,60.0,Purchase at Merchant-2025
5051.0,1028.0,2052.0,6932.76,0,MasterCard,City-3,Retail,43.0,Purchase at Merchant-2052
5052.0,1060.0,2023.0,2038.12,1,Discover,City-47,Restaurant,50.0,Purchase at Merchant-2023
5053.0,1039.0,2077.0,6030.15,0,Visa,City-35,Restaurant,51.0,Purchase at Merchant-2077
5054.0,1087.0,2036.0,6303.35,1,Discover,City-4,Online Shopping,54.0,Purchase at Merchant-2036
5055.0,1067.0,2068.0,3828.49,1,MasterCard,City-50,Restaurant,39.0,Purchase at Merchant-2068
5056.0,1080.0,2078.0,3094.58,0,American Express,City-20,Retail,50.0,Purchase at Merchant-2078
5057.0,1051.0,2064.0,318.46,0,Visa,City-45,Restaurant,56.0,Purchase at Merchant-2064
5058.0,1075.0,2067.0,5129.82,1,Visa,City-26,Groceries,56.0,Purchase at Merchant-2067
5059.0,1014.0,2056.0,7253.56,0,Discover,City-27,Online Shopping,68.0,Purchase at Merchant-2056
5060.0,1001.0,2014.0,5786.4,0,American Express,City-1,Travel,33.0,Purchase at Merchant-2014
5061.0,1066.0,2088.0,3355.36,0,MasterCard,City-45,Gas Station,27.0,Purchase at Merchant-2088
5062.0,1085.0,2007.0,2339.42,0,American Express,City-41,Groceries,22.0,Purchase at Merchant-2007
5063.0,1048.0,2083.0,1455.87,0,MasterCard,City-25,Online Shopping,57.0,Purchase at Merchant-2083
5064.0,1072.0,2032.0,1593.81,1,American Express,City-15,Travel,22.0,Purchase at Merchant-2032
5065.0,1083.0,2015.0,5865.07,1,Visa,City-33,Retail,60.0,Purchase at Merchant-2015
5066.0,1077.0,2029.0,3526.21,0,Visa,City-46,Online Shopping,70.0,Purchase at Merchant-2029
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-12,Retail,37.57,Purchase at Merchant-2015
5068.0,1037.0,2007.0,3497.56,0,Discover,City-33,Gas Station,65.0,Purchase at Merchant-2007
5069.0,1039.0,2005.0,8077.47,1,American Express,City-24,Groceries,32.0,Purchase at Merchant-2005
5070.0,1088.0,2074.0,2730.15,1,American Express,City-3,Groceries,30.0,Purchase at Merchant-2074
5071.0,1014.0,2035.0,2835.06,1,Discover,City-46,Travel,64.0,Purchase at Merchant-2035
5072.0,1062.0,2031.0,6404.44,0,Discover,City-19,Gas Station,20.0,Purchase at Merchant-2031
5073.0,1009.0,2009.0,7997.41,0,MasterCard,City-7,Groceries,35.0,Purchase at Merchant-2009
5074.0,1044.0,2069.0,2848.08,0,American Express,City-27,Retail,37.0,Purchase at Merchant-2069
5075.0,1036.0,2013.0,78.81,0,MasterCard,City-10,Travel,26.0,Purchase at Merchant-2013
5076.0,1082.0,2036.0,508.92,1,MasterCard,City-49,Retail,24.0,Purchase at Merchant-2036
5077.0,1042.0,2029.0,1411.4,1,MasterCard,City-30,Retail,48.0,Purchase at Merchant-2029
5078.0,1036.0,2080.0,9682.01,1,Visa,City-22,Travel,56.0,Purchase at Merchant-2080
5079.0,1034.0,2090.0,4648.03,0,Discover,City-1,Travel,38.0,Purchase at Merchant-2090
5080.0,1084.0,2092.0,3068.64,0,American Express,City-41,Groceries,31.0,Purchase at Merchant-2092
5081.0,1092.0,2052.0,5452.11,0,MasterCard,City-41,Gas Station,37.0,Purchase at Merchant-2052
5082.0,1084.0,2051.0,7627.53,1,Visa,City-11,Online Shopping,62.0,Purchase at Merchant-2051
5083.0,1039.0,2051.0,4969.15,0,Visa,City-2,Gas Station,52.0,Purchase at Merchant-2051
5084.0,1025.0,2013.0,2984.46,1,Discover,City-41,Retail,67.0,Purchase at Merchant-2013
5085.0,1020.0,2029.0,4483.78,0,American Express,City-40,Online Shopping,40.0,Purchase at Merchant-2029
5086.0,1067.0,2094.0,4506.89,1,Discover,City-11,Travel,44.0,Purchase at Merchant-2094
5087.0,1098.0,2089.0,3102.0,1,Visa,City-12,Online Shopping,34.0,Purchase at Merchant-2089
5088.0,1031.0,2035.0,9410.55,0,MasterCard,City-22,Travel,40.0,Purchase at Merchant-2035
5089.0,1008.0,2064.0,4203.7,0,American Express,City-12,Gas Station,65.0,Purchase at Merchant-2064
5090.0,1077.0,2027.0,2021.05,0,Visa,City-8,Groceries,18.0,Purchase at Merchant-2027
5091.0,1052.0,2022.0,8906.36,1,American Express,City-12,Travel,36.0,Purchase at Merchant-2022
5092.0,1085.0,2027.0,4272.04,1,MasterCard,City-50,Restaurant,37.0,Purchase at Merchant-2027
5093.0,1041.0,2045.0,9906.17,0,MasterCard,City-50,Online Shopping,44.0,Purchase at Merchant-2045
5094.0,1088.0,2082.0,2576.75,1,American Express,City-15,Restaurant,28.0,Purchase at Merchant-2082
5095.0,1018.0,2037.0,3312.95,1,Discover,City-36,Travel,34.0,Purchase at Merchant-2037
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-1,Restaurant,37.57,Purchase at Merchant-2091
5097.0,1004.0,2077.0,2450.2,1,American Express,City-12,Groceries,67.0,Purchase at Merchant-2077
5098.0,1084.0,2037.0,3154.2,0,MasterCard,City-38,Retail,37.0,Purchase at Merchant-2037
5099.0,1064.0,2094.0,2213.7,1,Visa,City-44,Gas Station,61.0,Purchase at Merchant-2094
5100.0,1038.0,2001.0,1999.81,1,Discover,City-47,Groceries,67.0,Purchase at Merchant-2001
5101.0,1034.0,2013.0,5892.74,0,American Express,City-19,Groceries,66.0,Purchase at Merchant-2013
5102.0,1054.0,2024.0,3867.35,0,Discover,City-17,Groceries,59.0,Purchase at Merchant-2024
5103.0,1052.0,2065.0,2731.27,0,American Express,City-45,Groceries,36.0,Purchase at Merchant-2065
5104.0,1050.0,2090.0,4271.98,0,American Express,City-25,Retail,24.0,Purchase at Merchant-2090
5105.0,1095.0,2080.0,1872.85,1,MasterCard,City-9,Groceries,43.0,Purchase at Merchant-2080
5106.0,1005.0,2062.0,4649.39,0,MasterCard,City-32,Gas Station,31.0,Purchase at Merchant-2062
5107.0,1075.0,2095.0,799.99,1,Visa,City-25,Gas Station,23.0,Purchase at Merchant-2095
5108.0,1091.0,2040.0,8828.49,1,Discover,City-16,Retail,45.0,Purchase at Merchant-2040
5109.0,1074.0,2089.0,5658.67,1,American Express,City-21,Online Shopping,64.0,Purchase at Merchant-2089
5110.0,1025.0,2031.0,3587.35,1,American Express,City-47,Gas Station,60.0,Purchase at Merchant-2031
5111.0,1044.0,2022.0,5697.4,1,Visa,City-7,Retail,63.0,Purchase at Merchant-2022
5112.0,1093.0,2041.0,3807.77,1,Discover,City-19,Groceries,64.0,Purchase at Merchant-2041
5113.0,1092.0,2088.0,3217.75,1,Visa,City-33,Restaurant,66.0,Purchase at Merchant-2088
5114.0,1029.0,2009.0,504.96,1,American Express,City-30,Gas Station,42.0,Purchase at Merchant-2009
5115.0,1088.0,2022.0,3715.91,1,American Express,City-17,Groceries,67.0,Purchase at Merchant-2022
5116.0,1069.0,2024.0,4664.86,0,Visa,City-38,Groceries,66.0,Purchase at Merchant-2024
5117.0,1082.0,2043.0,89.49,0,Visa,City-31,Travel,36.0,Purchase at Merchant-2043
5118.0,1061.0,2059.0,3686.39,1,MasterCard,City-41,Groceries,24.0,Purchase at Merchant-2059
5119.0,1086.0,2019.0,1110.12,1,Discover,City-6,Groceries,49.0,Purchase at Merchant-2019
5120.0,1046.0,2002.0,5294.87,0,Visa,City-21,Groceries,21.0,Purchase at Merchant-2002
5121.0,1065.0,2086.0,4632.1,1,MasterCard,City-43,Online Shopping,21.0,Purchase at Merchant-2086
5122.0,1039.0,2061.0,6747.47,0,American Express,City-7,Groceries,21.0,Purchase at Merchant-2061
5123.0,1022.0,2055.0,4271.4,1,Discover,City-9,Groceries,32.0,Purchase at Merchant-2055
5124.0,1085.0,2043.0,2355.36,1,MasterCard,City-44,Restaurant,32.0,Purchase at Merchant-2043
5125.0,1072.0,2003.0,792.85,1,Visa,City-39,Restaurant,46.0,Purchase at Merchant-2003
5126.0,1024.0,2023.0,3147.0,0,Visa,City-22,Groceries,55.0,Purchase at Merchant-2023
5127.0,1038.0,2034.0,2906.91,1,Discover,City-18,Restaurant,19.0,Purchase at Merchant-2034
5128.0,1013.0,2010.0,5249.96,1,Visa,City-24,Retail,34.0,Purchase at Merchant-2010
5129.0,1061.0,2022.0,8500.89,1,Discover,City-49,Online Shopping,46.0,Purchase at Merchant-2022
5130.0,1017.0,2087.0,8406.56,0,Discover,City-36,Retail,35.0,Purchase at Merchant-2087
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-39,Gas Station,37.57,Purchase at Merchant-2098
5132.0,1034.0,2002.0,6121.12,0,Discover,City-16,Groceries,26.0,Purchase at Merchant-2002
5133.0,1093.0,2077.0,3493.32,1,Discover,City-47,Gas Station,25.0,Purchase at Merchant-2077
5134.0,1072.0,2046.0,2824.11,0,Visa,City-35,Gas Station,26.0,Purchase at Merchant-2046
5135.0,1098.0,2061.0,6578.02,1,Visa,City-21,Travel,65.0,Purchase at Merchant-2061
5136.0,1024.0,2075.0,2487.66,0,MasterCard,City-15,Travel,20.0,Purchase at Merchant-2075
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-41,Retail,37.57,Purchase at Merchant-2001
5138.0,1043.0,2063.0,7539.66,0,American Express,City-15,Restaurant,69.0,Purchase at Merchant-2063
5139.0,1084.0,2032.0,8747.84,1,Visa,City-22,Gas Station,61.0,Purchase at Merchant-2032
5140.0,1012.0,2061.0,9421.54,1,American Express,City-33,Gas Station,43.0,Purchase at Merchant-2061
5141.0,1029.0,2015.0,2928.68,1,American Express,City-43,Travel,19.0,Purchase at Merchant-2015
5142.0,1046.0,2006.0,2221.85,1,American Express,City-19,Gas Station,41.0,Purchase at Merchant-2006
5143.0,1029.0,2003.0,7093.28,1,Discover,City-37,Restaurant,61.0,Purchase at Merchant-2003
5144.0,1096.0,2073.0,7857.79,0,American Express,City-39,Gas Station,66.0,Purchase at Merchant-2073
5145.0,1040.0,2088.0,7919.15,1,Discover,City-41,Travel,50.0,Purchase at Merchant-2088
5146.0,1054.0,2038.0,3060.47,1,MasterCard,City-39,Groceries,19.0,Purchase at Merchant-2038
5147.0,1043.0,2030.0,1221.91,1,MasterCard,City-44,Travel,62.0,Purchase at Merchant-2030
5148.0,1048.0,2068.0,5698.16,0,American Express,City-40,Groceries,52.0,Purchase at Merchant-2068
5149.0,1034.0,2065.0,6038.77,1,MasterCard,City-49,Groceries,67.0,Purchase at Merchant-2065
5150.0,1075.0,2022.0,2453.44,1,American Express,City-5,Travel,38.0,Purchase at Merchant-2022
5151.0,1038.0,2097.0,6078.53,1,Discover,City-28,Groceries,44.0,Purchase at Merchant-2097
5152.0,1060.0,2019.0,8339.5,0,MasterCard,City-38,Groceries,55.0,Purchase at Merchant-2019
5154.0,1061.0,2013.0,2592.2,0,Discover,City-15,Gas Station,66.0,Purchase at Merchant-2013
5155.0,1007.0,2013.0,5787.41,1,Visa,City-23,Travel,26.0,Purchase at Merchant-2013
5156.0,1082.0,2039.0,2858.04,0,Visa,City-49,Restaurant,64.0,Purchase at Merchant-2039
5157.0,1075.0,2095.0,5753.45,0,Discover,City-42,Online Shopping,53.0,Purchase at Merchant-2095
5158.0,1075.0,2043.0,2703.7,1,American Express,City-42,Online Shopping,60.0,Purchase at Merchant-2043
5159.0,1080.0,2058.0,4105.08,0,MasterCard,City-39,Retail,55.0,Purchase at Merchant-2058
5160.0,1010.0,2063.0,181.59,1,American Express,City-46,Gas Station,24.0,Purchase at Merchant-2063
5161.0,1061.0,2095.0,7593.11,1,MasterCard,City-22,Gas Station,58.0,Purchase at Merchant-2095
5162.0,1025.0,2045.0,8369.35,1,Visa,City-10,Gas Station,49.0,Purchase at Merchant-2045
5163.0,1065.0,2070.0,6999.09,0,Discover,City-9,Online Shopping,21.0,Purchase at Merchant-2070
5164.0,1016.0,2033.0,1721.66,0,American Express,City-36,Retail,50.0,Purchase at Merchant-2033
5165.0,1088.0,2085.0,2253.04,1,Visa,City-46,Retail,50.0,Purchase at Merchant-2085
5166.0,1049.0,2063.0,5937.28,0,American Express,City-31,Gas Station,50.0,Purchase at Merchant-2063
5167.0,1068.0,2033.0,5010.04,0,Visa,City-42,Travel,18.0,Purchase at Merchant-2033
5168.0,1039.0,2047.0,1291.75,1,MasterCard,City-44,Retail,46.0,Purchase at Merchant-2047
5169.0,1053.0,2059.0,7232.27,0,Discover,City-21,Gas Station,69.0,Purchase at Merchant-2059
5170.0,1007.0,2002.0,7238.22,1,Visa,City-6,Online Shopping,27.0,Purchase at Merchant-2002
5171.0,1020.0,2046.0,2193.08,0,Visa,City-9,Groceries,35.0,Purchase at Merchant-2046
5172.0,1018.0,2039.0,5760.44,0,Visa,City-1,Groceries,27.0,Purchase at Merchant-2039
5173.0,1026.0,2091.0,8177.55,0,American Express,City-37,Retail,21.0,Purchase at Merchant-2091
5174.0,1044.0,2043.0,6429.03,0,Discover,City-45,Groceries,48.0,Purchase at Merchant-2043
5175.0,1053.0,2067.0,8824.55,1,Discover,City-3,Travel,39.0,Purchase at Merchant-2067
5176.0,1073.0,2100.0,5830.54,1,American Express,City-5,Groceries,33.0,Purchase at Merchant-2100
5177.0,1059.0,2085.0,9338.24,0,Visa,City-36,Online Shopping,19.0,Purchase at Merchant-2085
5178.0,1019.0,2077.0,1006.59,0,American Express,City-6,Travel,66.0,Purchase at Merchant-2077
5179.0,1041.0,2062.0,1585.36,0,MasterCard,City-32,Restaurant,53.0,Purchase at Merchant-2062
5180.0,1092.0,2015.0,9673.71,1,Visa,City-43,Travel,62.0,Purchase at Merchant-2015
5181.0,1024.0,2035.0,9977.09,1,American Express,City-20,Travel,46.0,Purchase at Merchant-2035
5182.0,1100.0,2088.0,7604.89,0,American Express,City-49,Groceries,47.0,Purchase at Merchant-2088
5183.0,1011.0,2067.0,4460.98,1,Visa,City-37,Retail,27.0,Purchase at Merchant-2067
5184.0,1063.0,2094.0,621.43,0,American Express,City-30,Restaurant,27.0,Purchase at Merchant-2094
5185.0,1043.0,2082.0,1741.64,0,Discover,City-16,Restaurant,42.0,Purchase at Merchant-2082
5186.0,1081.0,2003.0,8605.61,0,MasterCard,City-50,Travel,56.0,Purchase at Merchant-2003
5187.0,1023.0,2019.0,7619.22,0,Visa,City-5,Restaurant,45.0,Purchase at Merchant-2019
5188.0,1041.0,2053.0,4794.51,0,American Express,City-8,Restaurant,67.0,Purchase at Merchant-2053
5189.0,1082.0,2029.0,3020.57,1,Discover,City-6,Restaurant,43.0,Purchase at Merchant-2029
5190.0,1008.0,2085.0,8517.74,1,MasterCard,City-19,Online Shopping,46.0,Purchase at Merchant-2085
5191.0,1001.0,2019.0,3484.0,0,Discover,City-39,Groceries,32.0,Purchase at Merchant-2019
5192.0,1058.0,2046.0,2877.78,0,Discover,City-28,Groceries,35.0,Purchase at Merchant-2046
5193.0,1036.0,2064.0,7100.46,1,Visa,City-16,Online Shopping,57.0,Purchase at Merchant-2064
5194.0,1027.0,2004.0,4133.86,0,Discover,City-14,Retail,38.0,Purchase at Merchant-2004
5195.0,1098.0,2032.0,3373.41,1,MasterCard,City-28,Travel,51.0,Purchase at Merchant-2032
5196.0,1100.0,2074.0,8005.53,1,MasterCard,City-2,Retail,62.0,Purchase at Merchant-2074
5197.0,1022.0,2095.0,1327.8,0,American Express,City-37,Restaurant,68.0,Purchase at Merchant-2095
5198.0,1074.0,2090.0,7779.68,1,Visa,City-35,Gas Station,45.0,Purchase at Merchant-2090
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-40,Gas Station,37.57,Purchase at Merchant-2056
5200.0,1021.0,2047.0,111.5,0,Visa,City-46,Travel,23.0,Purchase at Merchant-2047
